dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;n_tot_rappel_biv;n_tot_3_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel;couv_tot_rappel_biv;couv_tot_3_rappel
18;69;2023-07-10;19565;19490;18534;9526;5024;2144;21160.0;92.5;92.1;87.6;45.0;23.7;10.1
18;74;2023-07-10;20012;19933;19066;11069;5846;2761;21300.0;94.0;93.6;89.5;52.0;27.4;13.0
18;79;2023-07-10;12599;12507;11930;7414;3904;2203;14132.0;89.2;88.5;84.4;52.5;27.6;15.6
18;80;2023-07-10;21919;21600;19485;12308;6391;4198;24085.0;91.0;89.7;80.9;51.1;26.5;17.4
19;04;2023-07-10;1;0;0;0;0;0;9548.0;0.0;0.0;0.0;0.0;0.0;0.0
19;11;2023-07-10;519;401;19;1;4;0;5054.0;10.3;7.9;0.4;0.0;0.1;0.0
19;17;2023-07-10;13799;13544;3080;50;129;4;16005.0;86.2;84.6;19.2;0.3;0.8;0.0
19;24;2023-07-10;15858;15646;11541;232;210;7;16930.0;93.7;92.4;68.2;1.4;1.2;0.0
19;29;2023-07-10;9366;9221;6557;169;161;11;9536.0;98.2;96.7;68.8;1.8;1.7;0.1
19;39;2023-07-10;21244;21013;15647;569;495;22;23181.0;91.6;90.6;67.5;2.5;2.1;0.1
19;49;2023-07-10;25741;25549;20979;1242;1028;87;28219.0;91.2;90.5;74.3;4.4;3.6;0.3
19;59;2023-07-10;30577;30454;26890;4118;2904;404;32868.0;93.0;92.7;81.8;12.5;8.8;1.2
19;09;2023-07-10;299;231;3;0;1;0;11004.0;2.7;2.1;0.0;0.0;0.0;0.0
19;64;2023-07-10;16055;16002;14747;5485;3041;1009;17337.0;92.6;92.3;85.1;31.6;17.5;5.8
19;69;2023-07-10;16326;16261;15213;7089;4020;1464;17834.0;91.5;91.2;85.3;39.7;22.5;8.2
19;74;2023-07-10;16423;16341;15404;8230;4785;1912;17645.0;93.1;92.6;87.3;46.6;27.1;10.8
19;79;2023-07-10;10290;10229;9621;5498;3162;1377;12065.0;85.3;84.8;79.7;45.6;26.2;11.4
19;80;2023-07-10;19615;19281;17255;10220;5929;3234;21219.0;92.4;90.9;81.3;48.2;27.9;15.2
21;04;2023-07-10;9;2;1;0;0;0;25268.0;0.0;0.0;0.0;0.0;0.0;0.0
21;11;2023-07-10;1415;1209;71;2;26;0;12069.0;11.7;10.0;0.6;0.0;0.2;0.0
21;17;2023-07-10;32183;31516;7252;197;431;3;38056.0;84.6;82.8;19.1;0.5;1.1;0.0
21;24;2023-07-10;42465;41969;31221;967;814;21;50848.0;83.5;82.5;61.4;1.9;1.6;0.0
21;29;2023-07-10;27207;26838;19452;830;739;38;32106.0;84.7;83.6;60.6;2.6;2.3;0.1
21;39;2023-07-10;55577;54985;40580;2159;1843;74;62238.0;89.3;88.3;65.2;3.5;3.0;0.1
21;49;2023-07-10;58991;58601;47642;3703;3114;173;64534.0;91.4;90.8;73.8;5.7;4.8;0.3
21;59;2023-07-10;63753;63458;55700;10095;7266;981;68793.0;92.7;92.2;81.0;14.7;10.6;1.4
21;09;2023-07-10;1183;924;8;0;1;0;28436.0;4.2;3.2;0.0;0.0;0.0;0.0
21;64;2023-07-10;30862;30747;28200;12131;6922;2366;33719.0;91.5;91.2;83.6;36.0;20.5;7.0
21;69;2023-07-10;29533;29406;27469;14719;8546;3311;31853.0;92.7;92.3;86.2;46.2;26.8;10.4
21;74;2023-07-10;29279;29151;27439;16426;9775;4145;31098.0;94.2;93.7;88.2;52.8;31.4;13.3
21;79;2023-07-10;18270;18137;17052;10920;6606;3379;20875.0;87.5;86.9;81.7;52.3;31.6;16.2
21;80;2023-07-10;31513;31019;28131;18592;11267;6798;34531.0;91.3;89.8;81.5;53.8;32.6;19.7
22;04;2023-07-10;10;2;1;0;0;0;26324.0;0.0;0.0;0.0;0.0;0.0;0.0
22;11;2023-07-10;2047;1602;44;2;16;0;14434.0;14.2;11.1;0.3;0.0;0.1;0.0
22;17;2023-07-10;43195;42111;8793;135;415;3;44916.0;96.2;93.8;19.6;0.3;0.9;0.0
22;24;2023-07-10;44691;44215;33850;647;578;11;41888.0;99.0;99.0;80.8;1.5;1.4;0.0
22;29;2023-07-10;24660;24376;18102;565;474;15;23330.0;99.0;99.0;77.6;2.4;2.0;0.1
22;39;2023-07-10;56810;56255;43483;1712;1513;60;58764.0;96.7;95.7;74.0;2.9;2.6;0.1
22;49;2023-07-10;67790;67355;56890;3526;3008;156;71534.0;94.8;94.2;79.5;4.9;4.2;0.2
22;59;2023-07-10;77609;77284;69796;11603;8205;1116;81307.0;95.5;95.1;85.8;14.3;10.1;1.4
22;09;2023-07-10;1559;1233;7;0;0;0;31174.0;5.0;4.0;0.0;0.0;0.0;0.0
22;64;2023-07-10;41966;41824;39110;16424;9284;3083;42709.0;98.3;97.9;91.6;38.5;21.7;7.2
22;69;2023-07-10;42572;42392;40333;21107;12271;4758;43193.0;98.6;98.1;93.4;48.9;28.4;11.0
22;74;2023-07-10;42650;42408;40637;24011;14156;5997;43953.0;97.0;96.5;92.5;54.6;32.2;13.6
22;79;2023-07-10;25195;25032;23925;15333;9127;4736;28542.0;88.3;87.7;83.8;53.7;32.0;16.6
22;80;2023-07-10;45953;45229;41161;26298;15337;8828;49286.0;93.2;91.8;83.5;53.4;31.1;17.9
23;04;2023-07-10;2;0;0;0;0;0;4076.0;0.0;0.0;0.0;0.0;0.0;0.0
23;11;2023-07-10;175;151;9;1;3;0;2157.0;8.1;7.0;0.4;0.0;0.1;0.0
23;17;2023-07-10;5982;5809;1259;29;64;0;7017.0;85.3;82.8;17.9;0.4;0.9;0.0
23;24;2023-07-10;6519;6461;4842;83;78;0;6672.0;97.7;96.8;72.6;1.2;1.2;0.0
23;29;2023-07-10;3894;3848;2828;76;59;0;4013.0;97.0;95.9;70.5;1.9;1.5;0.0
23;39;2023-07-10;8682;8593;6503;230;192;7;10355.0;83.8;83.0;62.8;2.2;1.9;0.1
23;49;2023-07-10;11011;10910;9058;538;419;25;12484.0;88.2;87.4;72.6;4.3;3.4;0.2
23;59;2023-07-10;14883;14820;13184;2125;1351;221;16368.0;90.9;90.5;80.5;13.0;8.3;1.4
23;09;2023-07-10;141;114;1;0;0;0;4831.0;2.9;2.4;0.0;0.0;0.0;0.0
23;64;2023-07-10;8599;8567;7942;2972;1491;527;9405.0;91.4;91.1;84.4;31.6;15.9;5.6
23;69;2023-07-10;8659;8620;8133;3775;1925;801;9540.0;90.8;90.4;85.3;39.6;20.2;8.4
23;74;2023-07-10;8629;8567;8114;4127;1956;831;9549.0;90.4;89.7;85.0;43.2;20.5;8.7
23;79;2023-07-10;5122;5080;4789;2666;1295;604;6013.0;85.2;84.5;79.6;44.3;21.5;10.0
23;80;2023-07-10;10142;9974;8966;5027;2391;1252;11231.0;90.3;88.8;79.8;44.8;21.3;11.1
24;04;2023-07-10;5;0;0;0;0;0;15102.0;0.0;0.0;0.0;0.0;0.0;0.0
24;11;2023-07-10;857;690;26;2;8;0;8215.0;10.4;8.4;0.3;0.0;0.1;0.0
24;17;2023-07-10;22296;21737;4820;97;250;2;26350.0;84.6;82.5;18.3;0.4;0.9;0.0
24;24;2023-07-10;24923;24506;17226;366;362;8;25338.0;98.4;96.7;68.0;1.4;1.4;0.0
24;29;2023-07-10;14574;14335;9864;322;280;14;15686.0;92.9;91.4;62.9;2.1;1.8;0.1
24;39;2023-07-10;33904;33472;24351;950;831;41;38369.0;88.4;87.2;63.5;2.5;2.2;0.1
24;49;2023-07-10;42230;41873;33958;2115;1704;118;46767.0;90.3;89.5;72.6;4.5;3.6;0.3
24;59;2023-07-10;53476;53133;46795;7472;4930;844;58493.0;91.4;90.8;80.0;12.8;8.4;1.4
24;09;2023-07-10;590;445;5;0;2;0;18398.0;3.2;2.4;0.0;0.0;0.0;0.0
24;64;2023-07-10;29712;29573;27127;10710;5694;2136;31924.0;93.1;92.6;85.0;33.5;17.8;6.7
24;69;2023-07-10;30448;30282;28404;13940;7660;3227;32613.0;93.4;92.9;87.1;42.7;23.5;9.9
24;74;2023-07-10;30663;30493;28833;15935;8875;3982;32920.0;93.1;92.6;87.6;48.4;27.0;12.1
24;79;2023-07-10;19006;18847;17733;10644;5917;3071;22440.0;84.7;84.0;79.0;47.4;26.4;13.7
24;80;2023-07-10;33409;32803;29494;17458;9702;5489;38472.0;86.8;85.3;76.7;45.4;25.2;14.3
25;04;2023-07-10;15;5;1;0;0;0;28105.0;0.1;0.0;0.0;0.0;0.0;0.0
25;11;2023-07-10;1257;1053;58;2;10;0;14444.0;8.7;7.3;0.4;0.0;0.1;0.0
25;17;2023-07-10;32957;32327;6432;97;318;4;43450.0;75.9;74.4;14.8;0.2;0.7;0.0
25;24;2023-07-10;40538;40063;27994;590;507;11;48016.0;84.4;83.4;58.3;1.2;1.1;0.0
25;29;2023-07-10;25969;25633;17142;567;464;10;31319.0;82.9;81.8;54.7;1.8;1.5;0.0
25;39;2023-07-10;53919;53302;36515;1344;1109;47;66811.0;80.7;79.8;54.7;2.0;1.7;0.1
25;49;2023-07-10;58324;57891;44685;2651;2117;107;67838.0;86.0;85.3;65.9;3.9;3.1;0.2
25;59;2023-07-10;61191;60877;52097;7076;4909;600;69360.0;88.2;87.8;75.1;10.2;7.1;0.9
25;09;2023-07-10;930;741;13;0;0;0;33054.0;2.8;2.2;0.0;0.0;0.0;0.0
25;64;2023-07-10;28567;28461;25780;9291;4890;1536;32369.0;88.3;87.9;79.6;28.7;15.1;4.7
25;69;2023-07-10;26963;26853;24900;11299;6169;2113;30015.0;89.8;89.5;83.0;37.6;20.6;7.0
25;74;2023-07-10;27324;27182;25535;13141;7215;2753;29496.0;92.6;92.2;86.6;44.6;24.5;9.3
25;79;2023-07-10;17632;17531;16525;9221;5063;2266;20552.0;85.8;85.3;80.4;44.9;24.6;11.0
25;80;2023-07-10;29715;29353;26477;15368;8526;4438;32743.0;90.8;89.6;80.9;46.9;26.0;13.6
26;04;2023-07-10;8;3;1;0;0;0;26630.0;0.0;0.0;0.0;0.0;0.0;0.0
26;11;2023-07-10;1121;972;80;2;16;0;13533.0;8.3;7.2;0.6;0.0;0.1;0.0
26;17;2023-07-10;30385;29679;6121;122;268;0;41138.0;73.9;72.1;14.9;0.3;0.7;0.0
26;24;2023-07-10;35822;35347;24159;511;435;7;37717.0;95.0;93.7;64.1;1.4;1.2;0.0
26;29;2023-07-10;21727;21399;14133;433;337;10;23746.0;91.5;90.1;59.5;1.8;1.4;0.0
26;39;2023-07-10;50507;49866;33871;1235;913;50;61085.0;82.7;81.6;55.4;2.0;1.5;0.1
26;49;2023-07-10;56135;55699;42347;2381;1884;99;64625.0;86.9;86.2;65.5;3.7;2.9;0.2
26;59;2023-07-10;63770;63392;53378;7125;4928;633;70435.0;90.5;90.0;75.8;10.1;7.0;0.9
26;09;2023-07-10;847;695;23;0;1;0;31331.0;2.7;2.2;0.1;0.0;0.0;0.0
26;64;2023-07-10;30134;30009;26800;9700;5392;1591;33700.0;89.4;89.0;79.5;28.8;16.0;4.7
26;69;2023-07-10;29247;29076;26692;12482;7080;2497;32240.0;90.7;90.2;82.8;38.7;22.0;7.7
26;74;2023-07-10;28901;28735;26823;14377;8204;3344;30737.0;94.0;93.5;87.3;46.8;26.7;10.9
26;79;2023-07-10;20040;19875;18494;10728;6119;2908;22487.0;89.1;88.4;82.2;47.7;27.2;12.9
26;80;2023-07-10;30764;30269;27004;16226;9526;5319;35102.0;87.6;86.2;76.9;46.2;27.1;15.2
27;04;2023-07-10;8;1;0;0;0;0;31224.0;0.0;0.0;0.0;0.0;0.0;0.0
27;11;2023-07-10;2082;1732;92;3;29;0;16608.0;12.5;10.4;0.6;0.0;0.2;0.0
27;17;2023-07-10;44427;43555;10477;245;470;7;48519.0;91.6;89.8;21.6;0.5;1.0;0.0
27;24;2023-07-10;45038;44490;33034;810;663;30;43326.0;99.0;99.0;76.2;1.9;1.5;0.1
27;29;2023-07-10;26745;26411;19103;626;481;17;27114.0;98.6;97.4;70.5;2.3;1.8;0.1
27;39;2023-07-10;65047;64369;48151;1995;1570;93;69431.0;93.7;92.7;69.4;2.9;2.3;0.1
27;49;2023-07-10;71799;71327;58847;3937;3101;203;77159.0;93.1;92.4;76.3;5.1;4.0;0.3
27;59;2023-07-10;75831;75492;67491;11457;7508;1213;80965.0;93.7;93.2;83.4;14.2;9.3;1.5
27;09;2023-07-10;1647;1356;12;0;0;0;37368.0;4.4;3.6;0.0;0.0;0.0;0.0
27;64;2023-07-10;35862;35734;33204;14109;7418;2865;38632.0;92.8;92.5;85.9;36.5;19.2;7.4
27;69;2023-07-10;33786;33634;31661;16301;9006;3968;36384.0;92.9;92.4;87.0;44.8;24.8;10.9
27;74;2023-07-10;31970;31817;30254;17356;9805;4577;33930.0;94.2;93.8;89.2;51.2;28.9;13.5
27;79;2023-07-10;18580;18444;17419;10753;6188;3238;21260.0;87.4;86.8;81.9;50.6;29.1;15.2
27;80;2023-07-10;29157;28727;25976;16197;9315;5565;31965.0;91.2;89.9;81.3;50.7;29.1;17.4
28;04;2023-07-10;6;2;1;0;0;0;22649.0;0.0;0.0;0.0;0.0;0.0;0.0
28;11;2023-07-10;1282;1036;54;0;14;0;11691.0;11.0;8.9;0.5;0.0;0.1;0.0
28;17;2023-07-10;30577;29985;8410;206;410;3;34732.0;88.0;86.3;24.2;0.6;1.2;0.0
28;24;2023-07-10;31936;31536;23294;686;542;17;31014.0;99.0;99.0;75.1;2.2;1.7;0.1
28;29;2023-07-10;18830;18583;13425;489;378;17;19240.0;97.9;96.6;69.8;2.5;2.0;0.1
28;39;2023-07-10;44945;44443;33278;1487;1164;59;49010.0;91.7;90.7;67.9;3.0;2.4;0.1
28;49;2023-07-10;51333;50966;42099;3018;2358;153;55117.0;93.1;92.5;76.4;5.5;4.3;0.3
28;59;2023-07-10;54346;54109;48396;8502;5839;902;57735.0;94.1;93.7;83.8;14.7;10.1;1.6
28;09;2023-07-10;1059;846;7;0;2;0;26953.0;3.9;3.1;0.0;0.0;0.0;0.0
28;64;2023-07-10;25020;24921;23231;10124;5431;2151;26987.0;92.7;92.3;86.1;37.5;20.1;8.0
28;69;2023-07-10;23942;23858;22591;12101;6672;2896;25739.0;93.0;92.7;87.8;47.0;25.9;11.3
28;74;2023-07-10;23512;23388;22283;13489;7551;3649;24541.0;95.8;95.3;90.8;55.0;30.8;14.9
28;79;2023-07-10;13897;13792;13106;8558;4825;2746;15638.0;88.9;88.2;83.8;54.7;30.9;17.6
28;80;2023-07-10;24224;23835;21756;14547;7887;5368;26730.0;90.6;89.2;81.4;54.4;29.5;20.1
29;04;2023-07-10;20;8;2;0;0;0;40958.0;0.0;0.0;0.0;0.0;0.0;0.0
29;11;2023-07-10;3688;3025;94;2;42;0;21197.0;17.4;14.3;0.4;0.0;0.2;0.0
29;17;2023-07-10;64560;63383;15161;325;815;4;66755.0;96.7;94.9;22.7;0.5;1.2;0.0
29;24;2023-07-10;73157;72474;56642;1372;1292;25;73455.0;99.0;98.7;77.1;1.9;1.8;0.0
29;29;2023-07-10;42699;42249;32487;1365;1247;25;44154.0;96.7;95.7;73.6;3.1;2.8;0.1
29;39;2023-07-10;94294;93424;74554;3984;3606;134;97939.0;96.3;95.4;76.1;4.1;3.7;0.1
29;49;2023-07-10;107499;106866;92095;7545;6761;324;112527.0;95.5;95.0;81.8;6.7;6.0;0.3
29;59;2023-07-10;119328;118824;108846;23570;16582;2542;125176.0;95.3;94.9;87.0;18.8;13.2;2.0
29;09;2023-07-10;3170;2543;13;0;1;0;47815.0;6.6;5.3;0.0;0.0;0.0;0.0
29;64;2023-07-10;61700;61501;58279;30144;16961;6389;64124.0;96.2;95.9;90.9;47.0;26.5;10.0
29;69;2023-07-10;59094;58905;56391;34662;20226;8749;62594.0;94.4;94.1;90.1;55.4;32.3;14.0
29;74;2023-07-10;57820;57565;55327;37239;22148;10928;59558.0;97.1;96.7;92.9;62.5;37.2;18.3
29;79;2023-07-10;33611;33397;32030;22936;14021;7940;38440.0;87.4;86.9;83.3;59.7;36.5;20.7
29;80;2023-07-10;62856;62004;56748;41086;26617;16901;68105.0;92.3;91.0;83.3;60.3;39.1;24.8
2A;04;2023-07-10;5;4;1;0;0;0;7625.0;0.1;0.1;0.0;0.0;0.0;0.0
2A;11;2023-07-10;138;116;12;1;2;1;3760.0;3.7;3.1;0.3;0.0;0.1;0.0
2A;17;2023-07-10;6227;5999;1203;30;52;2;10077.0;61.8;59.5;11.9;0.3;0.5;0.0
2A;24;2023-07-10;8533;8333;5230;100;92;3;8934.0;95.5;93.3;58.5;1.1;1.0;0.0
2A;29;2023-07-10;6153;5993;3759;93;73;4;6788.0;90.6;88.3;55.4;1.4;1.1;0.1
2A;39;2023-07-10;15072;14808;9655;260;213;6;19582.0;77.0;75.6;49.3;1.3;1.1;0.0
2A;49;2023-07-10;17317;17106;12946;528;400;38;22240.0;77.9;76.9;58.2;2.4;1.8;0.2
2A;59;2023-07-10;20273;20111;16767;1536;1013;136;22901.0;88.5;87.8;73.2;6.7;4.4;0.6
2A;09;2023-07-10;78;57;0;0;0;0;8791.0;0.9;0.6;0.0;0.0;0.0;0.0
2A;64;2023-07-10;9370;9298;8186;1837;1083;294;10422.0;89.9;89.2;78.5;17.6;10.4;2.8
2A;69;2023-07-10;8903;8829;8004;2548;1483;478;10507.0;84.7;84.0;76.2;24.3;14.1;4.5
2A;74;2023-07-10;8049;7985;7306;2690;1614;577;10209.0;78.8;78.2;71.6;26.3;15.8;5.7
2A;79;2023-07-10;5759;5719;5261;2225;1371;562;7817.0;73.7;73.2;67.3;28.5;17.5;7.2
2A;80;2023-07-10;8733;8585;7496;3244;1730;867;12661.0;69.0;67.8;59.2;25.6;13.7;6.8
2B;04;2023-07-10;3;0;0;0;0;0;8022.0;0.0;0.0;0.0;0.0;0.0;0.0
2B;11;2023-07-10;109;87;12;0;1;0;4073.0;2.7;2.1;0.3;0.0;0.0;0.0
2B;17;2023-07-10;6313;6096;1193;29;60;0;12351.0;51.1;49.4;9.7;0.2;0.5;0.0
2B;24;2023-07-10;9051;8823;5466;141;148;3;14034.0;64.5;62.9;38.9;1.0;1.1;0.0
2B;29;2023-07-10;6397;6247;3808;119;106;4;9779.0;65.4;63.9;38.9;1.2;1.1;0.0
2B;39;2023-07-10;15690;15363;10092;312;240;14;23153.0;67.8;66.4;43.6;1.3;1.0;0.1
2B;49;2023-07-10;18028;17809;13291;623;465;27;23809.0;75.7;74.8;55.8;2.6;2.0;0.1
2B;59;2023-07-10;21189;20983;17495;1768;1207;177;25252.0;83.9;83.1;69.3;7.0;4.8;0.7
2B;09;2023-07-10;79;61;1;0;0;0;9480.0;0.8;0.6;0.0;0.0;0.0;0.0
2B;64;2023-07-10;10314;10223;9024;2251;1273;361;12139.0;85.0;84.2;74.3;18.5;10.5;3.0
2B;69;2023-07-10;9900;9836;8915;2753;1600;506;11735.0;84.4;83.8;76.0;23.5;13.6;4.3
2B;74;2023-07-10;9408;9332;8633;3255;1852;689;11663.0;80.7;80.0;74.0;27.9;15.9;5.9
2B;79;2023-07-10;6621;6578;6083;2616;1465;660;8646.0;76.6;76.1;70.4;30.3;16.9;7.6
2B;80;2023-07-10;10154;9984;8830;4057;2346;1138;13015.0;78.0;76.7;67.8;31.2;18.0;8.7
30;04;2023-07-10;17;7;1;0;0;0;36271.0;0.0;0.0;0.0;0.0;0.0;0.0
30;11;2023-07-10;1230;1065;116;1;23;0;18101.0;6.8;5.9;0.6;0.0;0.1;0.0
30;17;2023-07-10;42062;40923;8844;179;451;1;55319.0;76.0;74.0;16.0;0.3;0.8;0.0
30;24;2023-07-10;51071;50143;33898;816;775;21;55933.0;91.3;89.6;60.6;1.5;1.4;0.0
30;29;2023-07-10;29594;29034;19176;632;509;18;34007.0;87.0;85.4;56.4;1.9;1.5;0.1
30;39;2023-07-10;70528;69395;47760;1955;1578;76;81768.0;86.3;84.9;58.4;2.4;1.9;0.1
30;49;2023-07-10;82540;81677;63085;3958;3154;187;91345.0;90.4;89.4;69.1;4.3;3.5;0.2
30;59;2023-07-10;95588;94902;80566;12400;8482;1128;103944.0;92.0;91.3;77.5;11.9;8.2;1.1
30;09;2023-07-10;751;613;10;0;1;0;41531.0;1.8;1.5;0.0;0.0;0.0;0.0
30;64;2023-07-10;47253;47001;42133;16107;8950;3038;51411.0;91.9;91.4;82.0;31.3;17.4;5.9
30;69;2023-07-10;45825;45600;41942;20243;11822;4674;49938.0;91.8;91.3;84.0;40.5;23.7;9.4
30;74;2023-07-10;45063;44784;41830;23317;13650;5883;48550.0;92.8;92.2;86.2;48.0;28.1;12.1
30;79;2023-07-10;30171;29937;27972;16733;9826;4913;34495.0;87.5;86.8;81.1;48.5;28.5;14.2
30;80;2023-07-10;44973;44185;39649;24138;14126;8072;50823.0;88.5;86.9;78.0;47.5;27.8;15.9
31;04;2023-07-10;19;8;1;1;1;0;78436.0;0.0;0.0;0.0;0.0;0.0;0.0
31;11;2023-07-10;2569;2157;145;2;41;0;35467.0;7.2;6.1;0.4;0.0;0.1;0.0
31;17;2023-07-10;81961;80141;15990;387;917;6;104750.0;78.2;76.5;15.3;0.4;0.9;0.0
31;24;2023-07-10;117688;116151;83514;2208;1765;33;144095.0;81.7;80.6;58.0;1.5;1.2;0.0
31;29;2023-07-10;87609;86462;60825;2263;1870;52;102380.0;85.6;84.5;59.4;2.2;1.8;0.1
31;39;2023-07-10;170610;168690;121034;5883;5045;169;198206.0;86.1;85.1;61.1;3.0;2.5;0.1
31;49;2023-07-10;169636;168371;133337;9115;7744;369;190582.0;89.0;88.3;70.0;4.8;4.1;0.2
31;59;2023-07-10;164506;163607;142774;23995;17078;2178;182473.0;90.2;89.7;78.2;13.1;9.4;1.2
31;09;2023-07-10;2156;1741;25;0;4;0;85820.0;2.5;2.0;0.0;0.0;0.0;0.0
31;64;2023-07-10;69201;68873;62920;26439;14853;5189;78228.0;88.5;88.0;80.4;33.8;19.0;6.6
31;69;2023-07-10;61026;60764;56634;28950;16678;6552;68108.0;89.6;89.2;83.2;42.5;24.5;9.6
31;74;2023-07-10;58859;58596;55266;32159;19036;8536;64714.0;91.0;90.5;85.4;49.7;29.4;13.2
31;79;2023-07-10;39786;39573;37220;23152;14024;7418;45806.0;86.9;86.4;81.3;50.5;30.6;16.2
31;80;2023-07-10;65645;64668;58364;36977;22222;13231;72990.0;89.9;88.6;80.0;50.7;30.4;18.1
32;04;2023-07-10;7;2;0;0;0;0;7564.0;0.1;0.0;0.0;0.0;0.0;0.0
32;11;2023-07-10;425;335;11;1;3;1;4085.0;10.4;8.2;0.3;0.0;0.1;0.0
32;17;2023-07-10;11324;11039;2301;54;101;2;12990.0;87.2;85.0;17.7;0.4;0.8;0.0
32;24;2023-07-10;11999;11830;8647;198;154;5;11711.0;99.0;99.0;73.8;1.7;1.3;0.0
32;29;2023-07-10;6647;6552;4685;134;117;8;7236.0;91.9;90.5;64.7;1.9;1.6;0.1
32;39;2023-07-10;16296;16090;11842;424;372;34;18302.0;89.0;87.9;64.7;2.3;2.0;0.2
32;49;2023-07-10;20204;20051;16442;991;774;52;22439.0;90.0;89.4;73.3;4.4;3.4;0.2
32;59;2023-07-10;25526;25380;22288;3493;2376;350;28145.0;90.7;90.2;79.2;12.4;8.4;1.2
32;09;2023-07-10;323;248;1;0;1;0;9312.0;3.5;2.7;0.0;0.0;0.0;0.0
32;64;2023-07-10;13217;13166;12083;4441;2423;805;14553.0;90.8;90.5;83.0;30.5;16.6;5.5
32;69;2023-07-10;13209;13159;12287;5819;3298;1196;14260.0;92.6;92.3;86.2;40.8;23.1;8.4
32;74;2023-07-10;12961;12888;12157;6484;3769;1517;13948.0;92.9;92.4;87.2;46.5;27.0;10.9
32;79;2023-07-10;8559;8478;7934;4562;2652;1232;9800.0;87.3;86.5;81.0;46.6;27.1;12.6
32;80;2023-07-10;15711;15445;13764;8045;4324;2181;17934.0;87.6;86.1;76.7;44.9;24.1;12.2
33;04;2023-07-10;34;12;3;0;1;0;85048.0;0.0;0.0;0.0;0.0;0.0;0.0
33;11;2023-07-10;4888;3873;207;5;63;0;40378.0;12.1;9.6;0.5;0.0;0.2;0.0
33;17;2023-07-10;105496;103168;23647;626;1332;12;121784.0;86.6;84.7;19.4;0.5;1.1;0.0
33;24;2023-07-10;132309;130552;95037;2890;2398;74;150457.0;87.9;86.8;63.2;1.9;1.6;0.0
33;29;2023-07-10;92295;91145;65946;2670;2259;68;101095.0;91.3;90.2;65.2;2.6;2.2;0.1
33;39;2023-07-10;195979;193811;144335;7581;6458;263;214442.0;91.4;90.4;67.3;3.5;3.0;0.1
33;49;2023-07-10;208577;207088;168086;12986;10930;623;224788.0;92.8;92.1;74.8;5.8;4.9;0.3
33;59;2023-07-10;202153;201066;177486;34139;23907;3578;215188.0;93.9;93.4;82.5;15.9;11.1;1.7
33;09;2023-07-10;3953;2959;60;1;7;0;94483.0;4.2;3.1;0.1;0.0;0.0;0.0
33;64;2023-07-10;89617;89223;82488;38266;21538;8075;96641.0;92.7;92.3;85.4;39.6;22.3;8.4
33;69;2023-07-10;86051;85708;80681;45864;27095;11955;91233.0;94.3;93.9;88.4;50.3;29.7;13.1
33;74;2023-07-10;85065;84683;80354;50772;30801;14949;89874.0;94.6;94.2;89.4;56.5;34.3;16.6
33;79;2023-07-10;52814;52485;49712;33596;20809;11809;60286.0;87.6;87.1;82.5;55.7;34.5;19.6
33;80;2023-07-10;88016;86743;78724;52786;33316;21122;95633.0;92.0;90.7;82.3;55.2;34.8;22.1
34;04;2023-07-10;31;13;4;1;0;0;60384.0;0.1;0.0;0.0;0.0;0.0;0.0
34;11;2023-07-10;1829;1571;118;2;21;0;28724.0;6.4;5.5;0.4;0.0;0.1;0.0
34;17;2023-07-10;62803;61184;12521;341;736;5;87767.0;71.6;69.7;14.3;0.4;0.8;0.0
34;24;2023-07-10;90327;88729;61007;1571;1369;28;109686.0;82.4;80.9;55.6;1.4;1.2;0.0
34;29;2023-07-10;60682;59635;40044;1380;1198;31;70535.0;86.0;84.5;56.8;2.0;1.7;0.0
34;39;2023-07-10;124707;123025;85381;3869;3229;136;145395.0;85.8;84.6;58.7;2.7;2.2;0.1
34;49;2023-07-10;134406;133183;103165;7029;5751;345;148682.0;90.4;89.6;69.4;4.7;3.9;0.2
34;59;2023-07-10;142756;141749;120724;19239;13599;1922;153048.0;93.3;92.6;78.9;12.6;8.9;1.3
34;09;2023-07-10;1307;1065;17;0;1;0;67635.0;1.9;1.6;0.0;0.0;0.0;0.0
34;64;2023-07-10;66633;66293;59584;23526;13420;4613;71961.0;92.6;92.1;82.8;32.7;18.6;6.4
34;69;2023-07-10;66045;65709;60559;30233;18029;7145;71095.0;92.9;92.4;85.2;42.5;25.4;10.0
34;74;2023-07-10;67726;67372;63084;36027;21916;9719;71943.0;94.1;93.6;87.7;50.1;30.5;13.5
34;79;2023-07-10;45777;45472;42551;26193;16196;8326;52979.0;86.4;85.8;80.3;49.4;30.6;15.7
34;80;2023-07-10;68068;67010;59818;36680;22405;12901;77953.0;87.3;86.0;76.7;47.1;28.7;16.5
35;04;2023-07-10;20;5;0;0;0;0;58439.0;0.0;0.0;0.0;0.0;0.0;0.0
35;11;2023-07-10;3410;2834;130;2;53;0;29173.0;11.7;9.7;0.4;0.0;0.2;0.0
35;17;2023-07-10;81776;80189;17379;428;993;10;89419.0;91.5;89.7;19.4;0.5;1.1;0.0
35;24;2023-07-10;94947;94073;71227;2075;1767;41;105746.0;89.8;89.0;67.4;2.0;1.7;0.0
35;29;2023-07-10;62962;62400;46350;2010;1815;43;65333.0;96.4;95.5;70.9;3.1;2.8;0.1
